YEAR,ECODIV,SPCD,COMMON_NAME,SCIENTIFIC_NAME,FSI,PERC_FSI,FSI_STATUS,FSI_INT,PERC_FSI_INT,PREV_RD,CURR_RD,TPA_RATE,BA_RATE,FSI_VAR,PERC_FSI_VAR,PREV_RD_VAR,CURR_RD_VAR,TPA_RATE_VAR,BA_RATE_VAR,nPlots,N
2018,34,352,white alder,Alnus rhombifolia,0.00187803476376192,7.7290292280077,Stable,0.00786646051698769,36.688139165433,0.0242984559685256,0.0429416848415663,0.0173623731070732,0.0996007746992303,7.66579202101662e-07,16.6743789558882,2.27839545445181e-06,5.0766408885146e-05,0.000491069568099636,0.00248619771575486,2,2
2018,34,374,water birch,Betula occidentalis,0.00480605055366753,Inf,Expand,0.00133478941889774,,0,0.0498462356424377,Inf,Inf,1.13852316838932e-05,,0,0.00123902611196303,,,2,27
2018,34,475,curlleaf mountain-mahogany,Cercocarpus ledifolius,-0.00388748570051151,-3.07068823841878,Decline,4.71530165050244e-05,0.0335239761734737,0.126599817326729,0.0873233786906721,-0.0431536034465027,-0.039530047897691,2.06430863880719e-06,1.04343815839104,0.000285791577204572,0.000274073830216054,0.000266750061254141,0.000104382416869768,192,3569
2018,34,492,Pacific dogwood,Cornus nuttallii,-0.00133734874894963,-10,Decline,0,0,0.0133734874894963,0,-0.1,-0.1,0,0,0,0,-5.1120958493013e-18,0,1,2
2018,34,547,velvet ash,Fraxinus velutina,0.00137777980475042,Inf,Stable,,,0,0.0137777980475042,Inf,Inf,-6.35627773539718e-22,,0,-8.1360355013084e-20,,,1,10
2018,34,603,northern California black walnut,Juglans hindsii,-0.0165760670962917,-3.32819786435462,Stable,,1.87500242245808e-07,0.498049327950819,0.333946263697531,-0.0547764091674186,-0.0002907791115148,-4.23953575226991e-19,5.69708016418516e-15,1.44709487010813e-16,-7.23547435054065e-17,0,4.13937565377477e-23,1,3
2018,34,746,quaking aspen,Populus tremuloides,-0.0018622130163874,-0.835160758515416,Decline,3.26587518226524e-05,0.0139670874574306,0.22297659431433,0.203114993613758,0.00454953089613691,-0.00669927154010067,7.35664576244296e-07,0.134552689939637,0.000581125588348099,0.000520588754618775,4.07590252889468e-05,1.7883692421968e-05,121,2652
2018,34,747,black cottonwood,Populus balsamifera,0.00378898749317461,6.69080298301266,Expand,0.000249481419452194,0.370261193513413,0.0566297872287453,0.0942855776315139,0.0959157300028216,0.0270751730057625,3.75208526624151e-06,8.26442570652796,7.68857486880299e-05,0.000675506341874744,0.0074349352509605,0.000116776368494234,3,234
2018,34,748,Fremont cottonwood,Populus fremontii,-0.000292679194040681,-0.63784797421523,Decline,0.000224324013821508,0.490007752166997,0.045885415627568,0.0397328890538767,0.00162649344819555,-0.036934980325985,2.60123435504361e-06,12.4117736970267,0.000159487480419294,0.000314846568051348,0.00835026442539886,0.00106216591736277,8,201
2018,34,749,narrowleaf cottonwood,Populus angustifolia,-0.00238509872815856,-1.42094968172971,Decline,0.000125190605638637,0.100099272980581,0.167852441140295,0.143716204015097,-0.0455015044047684,-0.0321328671582316,6.67361595194273e-07,0.426657688500495,0.00533919048393533,0.00501721067797451,0.000226405212990962,0.000375769100498785,10,166
2018,34,763,chokecherry,Prunus virginiana,0.00439920114729632,62.7053307734659,Expand,0.000215237408524958,5.2614530476204,0.00701567329768056,0.0504829581252225,3.6324464369852,-0.0507572511875159,2.79274829537253e-06,1668.81304067044,1.09449164646992e-05,0.000279432773397288,4.05103452987045,0.000909740595417821,4,234
2018,34,768,bitter cherry,Prunus emarginata,0,,Stable,,,0,0,-0.1,-0.1,0,,0,0,0,0,1,1
2018,34,814,Gambel oak,Quercus gambelii,-0.00255164100608575,-1.31625067304147,Decline,4.43396018439608e-05,0.020759720902946,0.193856767433945,0.167903441263609,-0.0229080363146077,0.00422180119441155,7.08606311866312e-07,0.155333260922062,0.000355583970286283,0.00028514231806897,1.86923027123628e-05,4.73831232853442e-05,214,1387
2018,34,815,Oregon white oak,Quercus garryana,0.00102896507287709,0.901178596393584,Expand,7.46746772691133e-05,0.0716535870274894,0.114179928040334,0.124235428698049,-0.035551589763169,-0.00101329723018509,1.73406441472683e-06,1.59659362213942,0.000959979890872621,0.000831141910996522,0.000937459856520488,0.000522783308094851,14,1197
2018,34,818,California black oak,Quercus kelloggii,0.00365833178115893,4.00609178719484,Stable,,0,0.0913192202148863,0.128634204382707,0.0406194433666874,0.0207536282008983,-5.49290401993073e-21,0,2.81236685820453e-18,-1.12494674328181e-17,0,0,1,38
2018,34,901,black locust,Robinia pseudoacacia,0.00615296963649009,29.8009409762558,Expand,0.000801735138115903,5.19578269680717,0.0206468971613766,0.0787576057087494,2.48358261876813,-0.0073851048724304,7.92422135569966e-05,3328.10271195769,0.000101971409334964,0.0059319019680783,14.3122221696069,0.0166103149304129,2,476
2018,M24,11,Pacific silver fir,Abies amabilis,0.00171283981043844,0.661605565286014,Expand,3.98642772544481e-05,0.0156639756370599,0.258891384883978,0.276014174188035,0.00661432936813743,0.00146075295911326,7.63560101810847e-08,0.0117890669973282,4.20407027732334e-05,4.85313430938016e-05,6.06017983140018e-06,1.83817861057387e-06,1213,187
2018,M24,15,white fir,Abies concolor,0.00179210012284374,1.05329684137332,Expand,8.00050751334333e-05,0.0483477532436165,0.170141982055804,0.188209892668465,0.00281664537078672,0.0118872322208502,2.67555253784853e-07,0.0977081976631108,0.000130387454575219,0.000156570613130748,2.50847181677334e-05,1.64700359828115e-05,532,163
2018,M24,17,grand fir,Abies grandis,0.000591228734578919,0.524584925737316,Expand,3.94073286883466e-05,0.0363205518909554,0.112704102914878,0.118395814331188,0.0128698575088351,0.00248358664393944,1.20701622372653e-07,0.102533077561187,7.62502972644418e-05,7.40860525862886e-05,4.43202437869609e-05,2.10546338798981e-05,631,301
2018,M24,19,subalpine fir,Abies lasiocarpa,-0.000971673483300799,-0.51928556859039,Decline,6.36741170920803e-05,0.0339305524358007,0.187117367027631,0.177774869266416,0.00593953509404402,-0.00662596644229636,3.00350356408445e-07,0.0852872574895325,0.000143346237705449,0.000163609958505773,1.33517529422533e-05,8.00304197915763e-06,504,287
2018,M24,20,California red fir,Abies magnifica,-0.00141376064571591,-1.31045134494586,Decline,0.000203529204017398,0.173696035353217,0.107883490002776,0.0938215338644539,0.116376854027904,-0.0109685191534642,1.26782853129013e-06,0.923393608397986,0.000939279667329915,0.000795705836348577,0.000975992134098026,0.000140350645672836,17,120
2018,M24,21,Shasta red fir,Abies shastensis,0.00154106863644686,0.693798662712004,Expand,0.000174732082858295,0.0940190777733376,0.222120439152036,0.237692748787524,-0.0133735256343301,0.00784920999562006,9.50338660441512e-07,0.275147178138451,0.0015355940164702,0.00115012549228356,0.000203780186672488,3.95939215027473e-05,168,122
2018,M24,22,noble fir,Abies procera,0.00308386381481204,2.97129561385975,Expand,6.50010164791695e-05,0.0778734304738931,0.103788522435372,0.134266894884376,0.0203523632985307,0.0179785551648149,1.95309864092499e-07,0.280325428552717,6.47872819699645e-05,6.76509604745369e-05,5.23671517392413e-05,3.49364414224657e-05,433,180
2018,M24,41,Port-Orford-cedar,Chamaecyparis lawsoniana,0.000425800762381889,0.607118967719343,Expand,7.58303720642966e-05,0.108888905622211,0.0701346498827767,0.0746415299835834,0.0289957131743316,0.00837615953059655,3.03232531339985e-07,0.625254294906054,0.000120225586671885,0.000151972149981227,0.00118717646522411,9.97191570474912e-06,39,205
2018,M24,42,Alaska yellow-cedar,Chamaecyparis nootkatensis,0.000994080505141569,0.720654815617576,Expand,4.92841774185473e-05,0.0367543634608459,0.137941283898821,0.147503204763885,0.0129715190332174,0.00834354725924076,1.76774186253081e-07,0.0983154187931834,0.000322818504690144,0.000348228954152614,6.17671572685195e-05,7.19254792232659e-05,131,282
2018,M24,64,western juniper,Juniperus occidentalis,0.000418446011881518,0.89425461355729,Expand,2.63498046635984e-05,0.0896281161457219,0.0467927149088966,0.0510032314615698,-0.00864739424065439,0.00477983194226833,7.16780448652061e-08,0.829315699947643,0.000711011002892144,0.000664247221096424,0.000228959469306755,8.27781446091075e-05,51,399
2018,M24,72,subalpine larch,Larix lyallii,0.00127940009340157,1.10920032319424,Expand,0.000304222334635927,0.276016436470562,0.115344367166897,0.128489813553481,0.00874600454374541,0.0111996861429438,2.23026134480235e-06,1.83587647455929,0.000941325421502436,0.0011034935361309,0.000413139782640483,0.000240877958283805,26,95
2018,M24,73,western larch,Larix occidentalis,0.000359471015776939,0.624934181956364,Expand,3.73913048788427e-05,0.0666912385046235,0.0575214200400449,0.0610968290161774,0.000626069057705741,0.000361351062178704,9.26535621340777e-08,0.294753142001069,8.54105768196598e-05,9.20970757007129e-05,8.44088666360986e-05,1.68778465492446e-05,159,257
2018,M24,81,incense-cedar,Calocedrus decurrens,0.000980878570116016,1.53217284439717,Expand,4.27878726761399e-05,0.0725952123362343,0.0640187935521036,0.0737944954128193,0.0148525040561945,0.014086476009981,7.36682592434512e-08,0.212058154674452,6.67973031128651e-05,7.56289063412245e-05,8.42501349030914e-05,2.86580651124665e-05,319,157
2018,M24,93,Engelmann spruce,Picea engelmannii,-0.00273347409446709,-2.51674296202567,Decline,0.000129765384500644,0.0977042393294964,0.108611572008409,0.0815895068609116,-0.00627017544041306,-0.0169903327592426,1.30881068191662e-06,0.74196929100951,0.000117645445098937,4.44555684345523e-05,3.24665489333114e-05,0.00018850253196692,341,301
2018,M24,98,Sitka spruce,Picea sitchensis,0.00116253329678452,1.30632880211358,Expand,7.58032595223944e-05,0.0928199248232231,0.0889923957049402,0.100463933069472,0.00122602863518017,0.0250100809238354,4.8700414523992e-07,0.730195784362742,0.000288595415113023,0.000307009228655428,0.000177676872291591,0.000148987553343446,215,328
2018,M24,101,whitebark pine,Pinus albicaulis,-0.000905943115992793,-1.68120364241285,Decline,9.23166375466704e-05,0.162957480485755,0.0538865782310936,0.0446957944665,-0.00234117144039279,-0.0453379286926196,5.69219086468333e-07,1.77365072643176,5.30123987554869e-05,6.97974374340882e-05,0.0002705156498974,0.000210495756342714,138,259
2018,M24,103,knobcone pine,Pinus attenuata,-0.000125783157939483,-1.89731338020331,Stable,0.00143060371822606,18.3673229487059,0.00662954044660796,0.00505796674767332,0.263035336079571,-0.0461227839645111,1.32748774623829e-06,218.818252947672,8.24552234605203e-05,5.49094040422822e-06,0.430899050250165,0.00979508835447791,2,5
2018,M24,108,lodgepole pine,Pinus contorta,0.000835090089387371,0.432050297927744,Expand,7.5592749624029e-05,0.0401311028579171,0.193285386769258,0.201899775636255,0.0285884543946143,-0.0082249953265775,1.89767036960997e-07,0.0534838523109988,4.98619009902783e-05,4.80109709058988e-05,7.15603787695741e-06,7.79613635393453e-06,1102,130
2018,M24,116,Jeffrey pine,Pinus jeffreyi,-0.00138202548862629,-8.77815822398106,Decline,0.000681477193627452,1.26198256585048,0.0157439118020307,0.00158265370753114,0.145671604981841,-0.0972933241862818,1.6355827507748e-06,5.60888556747014,0.000106532661975779,6.84611346716122e-06,0.316615267125952,2.96574320816508e-06,2,16
2018,M24,117,sugar pine,Pinus lambertiana,3.30710820802867e-05,0.068312593036194,Stable,3.42807011831475e-05,0.0710325822641794,0.0484113991438807,0.0487854528985617,0.000319767602167559,0.00248595550513743,5.06518323925316e-08,0.217475818532148,2.81807905049999e-05,2.89025038742673e-05,8.90819122038235e-05,3.33612338126247e-05,169,168
2018,M24,119,western white pine,Pinus monticola,-0.000127070775496404,-0.501728273759576,Decline,1.39603112377108e-05,0.0520226978724171,0.0253266124598142,0.023966416622366,0.00474346272584562,-0.0154030772526791,1.36257725243883e-08,0.189215484580303,4.16468784212796e-06,2.35259078931877e-06,4.67276718713946e-05,8.92490630105179e-05,393,271
2018,M24,122,ponderosa pine,Pinus ponderosa,0.00168335764738245,1.12299036230203,Expand,2.39125441584773e-05,0.0173022321716284,0.149899563156689,0.16677676285794,0.00471221542113049,0.00922431982080157,2.6730042816812e-08,0.013994337870577,1.95993634775204e-05,2.02732153229664e-05,5.2673262614779e-06,1.22249971433934e-06,1276,182
2018,M24,202,Douglas-fir,Pseudotsuga menziesii,0.00656660713191112,2.17954545134604,Expand,2.5871998636992e-05,0.00961198627856681,0.301283330790635,0.36620086722494,0.00836861944115339,0.0165706233626896,3.25099350061749e-08,0.00448727231758252,1.83777030843881e-05,2.18252511741991e-05,2.48829922904108e-06,4.59776851290408e-07,3749,189
2018,M24,211,redwood,Sequoia sempervirens,-0.00478719496431897,-1.7454394490263,Stable,,7.5752914450651e-09,0.274268750313254,0.224481922684337,-0.020909823380007,0.0113625831278343,-8.49165723316411e-21,1.12885926070147e-15,3.47818280270402e-17,3.47818280270402e-17,0,0,1,78
2018,M24,231,Pacific yew,Taxus brevifolia,5.42684040937083e-05,0.229077670610123,Expand,1.11087420008891e-05,0.0476327969669933,0.0236899580605872,0.0241301790372378,0.000282732536792377,0.00144777033904788,1.30288762736218e-08,0.23954624446053,4.57016652926238e-06,4.10645567546345e-06,4.6943592776661e-05,1.95902194260576e-05,234,408
2018,M24,242,western redcedar,Thuja plicata,0.00163498828749388,1.48034777812379,Expand,1.30828986741411e-05,0.0138221151823013,0.110446228356291,0.126714047420611,0.008786376807879,0.00749741213377524,1.07192225966689e-08,0.0119647698574958,2.70498581494166e-05,2.94310116560004e-05,5.86498067441411e-06,2.04479540228738e-06,1119,243
2018,M24,263,western hemlock,Tsuga heterophylla,0.00346609500560364,1.62741592259871,Expand,1.7365974750144e-05,0.00914942094765036,0.212981509979874,0.247525581743505,0.0209422814155501,0.00742344327205614,1.18208969444572e-08,0.00328124998624132,1.24802633817653e-05,1.37746891875234e-05,3.6905142077834e-06,1.29822467326329e-06,2395,153
2018,M24,264,mountain hemlock,Tsuga mertensiana,0.000249406575612641,0.108549241353456,Expand,5.69030240057454e-05,0.0247435625399328,0.229763536348013,0.232362073319473,0.00211310109626055,-0.00275305315515908,1.25232016872122e-07,0.0236793152308142,9.67459470400026e-05,0.00011282828208689,7.81439354690242e-06,4.5083740483892e-06,730,151
2018,M24,299,Unknown dead conifer,Tree evergreen,0,,Stable,0,,0,0,,,0,,0,0,,,0,245
2018,M24,312,bigleaf maple,Acer macrophyllum,0.00168837685721444,2.58813975543624,Expand,2.66891175626906e-05,0.0381756808143899,0.0652351502142844,0.0820615353057993,0.0147045785577339,0.0235759279820143,6.76022717862913e-08,0.138314096155516,3.00249518774544e-05,4.79412506642309e-05,0.000137358982895163,1.67603009210502e-05,550,367
2018,M24,313,boxelder,Acer negundo,-0.00123059974072729,-10.1304810153286,Decline,0.000195457510525469,0.0157668345409155,0.0121474956506533,0,-0.10184106345935,-0.10102766048915,1.64451732313579e-07,0.00107009601518185,1.63398526456367e-05,0,6.26644820112893e-08,7.19860545378821e-10,2,19
2018,M24,320,Norway maple,Acer platanoides,0.00060788992703111,8.58995260701692,Expand,0,9.46971773768711e-08,0.00707675530752684,0.0129732875997286,0,0.118671248568156,0,2.68996338608264e-14,1.72434712376559e-20,-6.89738849506238e-20,0,-1.41723306551732e-17,1,14
2018,M24,321,Rocky Mountain maple,Acer glabrum,-0.00320721099181382,-10.1035787679806,Decline,3.72222209567712e-05,0.00306537198214983,0.0317433165560883,0,-0.10117116131269,-0.100640747635271,9.54242292365163e-08,0.000647173107268442,9.35865607484435e-06,0,1.62122686470635e-07,1.87064381424853e-07,99,267
2018,M24,351,red alder,Alnus rubra,0.00161608909014503,1.68708142823452,Expand,2.97543585601092e-05,0.0389635909994255,0.0957920028694886,0.111933828542224,0.000331761088157303,0.0124147338521241,7.71081988735395e-08,0.132226141861687,5.24585049427274e-05,4.30135997388613e-05,6.1136032293525e-05,1.69307442674607e-05,995,337
2018,M24,352,white alder,Alnus rhombifolia,-0.00584141237717916,-9.04543602979039,Decline,0.000228620543476524,0.092525509910869,0.064578560480014,0.00559378432848078,-0.0956378600100627,-0.0859950662974149,1.87183310327653e-06,0.306591134307461,0.000186693678834486,1.27378757348969e-05,5.25471584884245e-06,0.000101236062894451,15,140
2018,M24,361,Pacific madrone,Arbutus menziesii,3.4375100682412e-05,0.0886286444581363,Expand,2.65807827754622e-05,0.0689527867356213,0.0387855426341864,0.0392579323533875,-0.0198973331889205,0.00986974517091248,3.96495292621619e-08,0.26681248565692,1.84596913998046e-05,1.70668652569868e-05,0.000252206315624389,2.33419251936938e-05,117,218
2018,M24,374,water birch,Betula occidentalis,0.000143352733486344,3.00500441786749,Expand,2.877560583542e-05,2.27615858332758e-08,0.00477046664670379,0.00626133507496177,0,0.0394381009615384,6.58581090636278e-09,4.12064630490298e-15,7.29321518141216e-06,1.25640944078895e-05,0,-5.17813119647559e-19,1,33
2018,M24,375,paper birch,Betula papyrifera,0.00737315337360891,12.5123729684131,Expand,0.0012927038008097,1.36876790964178,0.0589268989361336,0.131396506563568,0.0581941805194593,0.0696083811621924,1.93844466794527e-05,21.7327651447092,0.00110631071217741,0.00533105757276503,0.0070208905905324,0.00804159271257128,10,47
2018,M24,431,"giant chinkapin, golden chinkapin",Chrysolepis chrysophylla,0.000330971693430754,1.02051204740715,Expand,3.92059772159285e-05,0.125693401849636,0.0324319241768547,0.0357961223640812,0.0363291104557098,0.000853935636602728,5.74488785776165e-08,0.590475591647696,7.89779328533827e-06,9.82170208455461e-06,0.000234285940758007,4.15336689424894e-05,247,146
2018,M24,475,curlleaf mountain-mahogany,Cercocarpus ledifolius,-0.00665486435494962,-9.95551545264495,Decline,0.000411120008330986,0.0214560641002676,0.0668460049768852,0,-0.0978297176788435,-0.0968435511231064,2.92884492100917e-06,0.00797736137155491,0.000297780889772002,0,2.14356398521769e-06,1.89836257607684e-06,24,69
2018,M24,492,Pacific dogwood,Cornus nuttallii,0.000653874599603851,3.33953553457596,Expand,3.94966655520259e-05,0.225535047201114,0.0195798066178349,0.0260120710996614,0.0278272635807139,0.0161865555657785,1.45615241828325e-07,4.7480364990418,9.34997643489514e-06,1.58156089262519e-05,0.000710111566776888,0.000123922994544206,83,361
2018,M24,542,Oregon ash,Fraxinus latifolia,0.00128798973498931,4.21955716903132,Expand,4.1425050049513e-05,0.356516186669583,0.0305242868716717,0.0436668124586333,0.103799451664869,-0.0139793378145495,9.45136182761079e-08,7.00046375317208,0.0003479774699287,0.000381003879499977,0.0136623243192711,0.0012209258282274,11,214
2018,M24,603,northern California black walnut,Juglans hindsii,,,Stable,,,,,,,,,,,,,0,58
2018,M24,631,tanoak,Lithocarpus densiflorus,0.00407675157178524,2.52814479692823,Expand,0.000203725356540979,0.133647881313329,0.161254670885094,0.200836843353004,0.00683494747055221,0.0439226903989665,2.18866650047459e-06,0.941919036859591,0.000441531194031721,0.000661976874292775,5.25890378992854e-05,0.000155690928567541,72,205
